,sentence,task,label,encoded,output,target
3034,"They first train a small mean field boltzmann machine on 4x4 patches of MNIST, then combine 4 of these into a larger 8x8 feature extractor.",fine,arg-structuring_summary,8.0,8,8
3035,Authors use the RBM 8x8 feature representation as a fixed convolutional layer and train a CNN on top of it.,fine,arg-structuring_summary,8.0,8,8
3036,"The intuition behind the idea is that since RBMs are generative, the RBM layer will act as a denoiser.",fine,arg-structuring_summary,8.0,8,8
3037,One question which is not addressed is the reason for only one RBM layer.,fine,none,9.0,9,9
3038,"In ""Stacks of convolutional Restricted Boltzmann Machines for shift-invariant feature learning"" by Norouzi et al, several RBM layers are trained greedily (same as here, only difference is contrastive loss vs mean field) and they achieve 0.67% error on MNIST.",fine,none,9.0,9,9
3039,Attacking CRBMs is highly relevant and should be included as a baseline.,fine,arg-request_result,4.0,9,4
3040,The only set of experiments are comparisons on first 500 MNIST test images.,fine,none,9.0,9,9
3041,If the test set is not shuffled (by emphasis on first I assume not) these images are from training NIST (cleaner) set and may not include samples of all digits.,fine,none,9.0,9,9
3042,Authors should clarify the justification behind experimenting only on 'first 500 test images'.,fine,arg-request_clarification,0.0,1,0
3043,"Furthermore, as authors discussed the iterative weight sharing which increases the depth can vanish the gradient toward input.",fine,arg-structuring_quote,7.0,9,7
3044,Including at least one set of black box attacks is necessary to verify to what degree the vanishing gradient is the case here.,fine,arg-request_experiment,2.0,2,2
3045,The iterative architecture is similar to the routing in CapsNet (Hinton 2018) in terms of weight sharing between successive layers.,fine,none,9.0,8,9
3046,Although their network was resilient toward white box attacks they suffered from black box attacks.,fine,none,9.0,9,9
3047,The boundary method on MNIST could be  weaker than a black box attack.,fine,none,9.0,9,9
3048,The idea is nice.,fine,none,9.0,9,9
3049,It is well aligned with tools that are needed to understand neural networks.,fine,none,9.0,9,9
3050,"However, the experiments feel like they are missing motivation as to why this method is being used.",fine,none,9.0,9,9
3051,The paper does not provide very significant evidence that this method is useful.,fine,none,9.0,9,9
3052,The negation example is nice but this doesn't seem to display the potential power of the method to understand a neural network.,fine,none,9.0,9,9
3053,More motivation for experimental section is needed.,fine,arg-request_explanation,3.0,2,3
3054,If the authors don't discuss a motivation then how will a reader know how to apply the tool?,fine,none,9.0,3,9
3055,It seems there is no conclusion to take away from the experiments in section 5 (convolutions).,fine,none,9.0,9,9
3056,The authors should rethink the structure of the experimental section from the standpoint of convincing someone to use this method.,fine,arg-request_edit,1.0,1,1
3057,In section 4.1 the authors have a good discussion on what is wrong with other methods in order to motivate their approach but then they don't deliver significant evidence in the later part of the section.,fine,arg-request_explanation,3.0,9,3
3058,The paper needs more discussion and experiments to explain how and why to use this approach.,fine,arg-request_explanation,3.0,2,3
3059,"While the authors say ""attributing a deep network’s prediction to its input is well-studied"" they don't compare directly against these methods.",fine,none,9.0,9,9
3060,There are many typos and grammar errors,fine,arg-request_typo,5.0,6,5
3061,While I think the paper could be much more impactful if the experimental section was greatly reworked; I believe the first 5 pages of the paper are a very good contribution and it should be accepted.,fine,none,9.0,9,9
3062,This paper proposed an aggregation algorithm (DARN) for the multi-source domain adaptation problem which is highly useful in real-world applications.,fine,arg-structuring_summary,8.0,8,8
3063,The proposed method is based on the theoretical extension of the single-source domain discrepancy measure proposed by Mansour et al. 2009 to the multi-source setting.,fine,arg-structuring_summary,8.0,8,8
3064,This paper also showed the effectiveness of the proposed method on some real-world datasets.,fine,arg-structuring_summary,8.0,8,8
3065,Strengths,fine,arg-structuring_heading,6.0,6,6
3066,"The paper introduces new technical insights to understand their bound, e.g. effective sample size.",fine,none,9.0,8,9
3067,"The paper proposed the way to estimate coefficient, optimal \alpha, with theoretical justification, and I think this is the biggest contribution of this paper and is interesting.",fine,none,9.0,9,9
3068,The proposed method is also able to be used in the regression task since it is based on the disc which can be estimated in the regression task.,fine,none,9.0,9,9
3069,Weakness,fine,arg-structuring_heading,6.0,6,6
3070,"The main theorem of this paper is an extension of existing methods, so the novelty of theoretical analysis is somewhat limited.",fine,none,9.0,9,9
3071,"A naive approach to estimate coefficient with single-source domain discrepancy measures such as [1]Mansour (2009), [2,3] Ben-David(2007, 2010), [4] Kuroki et al (2019), and W1-distance is not considered.",fine,none,9.0,9,9
3072,Experimental results itself are fine but not complete.,fine,none,9.0,9,9
3073,"- Although disc can be easily estimated in the regression task (differently from d_A distance which is a special case of disc), there are no experimental results of the regression task even in the synthetic data.",fine,none,9.0,9,9
3074,- It would be also better to show the coefficient of existing methods that have no theoretical justification.,fine,arg-request_experiment,2.0,2,2
3075,"- It would be better to compare with a naive approach that uses domain discrepancy between each source and target as (fixed) coefficient since this approach such as Mansour (2009), Ben-David(2007, 2010) and Kuroki et al (2019) which explicitly consider the hypothesis class has theoretical justification in the form of generalization error bound in the target domain.",fine,arg-request_experiment,2.0,2,2
3076,"Overall, I like the approach of the proposed method, especially tuning coefficient during training procedure although novelty in the theoretical analysis is somewhat limited.",fine,none,9.0,9,9
3077,So this work has to be supported with more detailed experimental results to express the potential of this approach fully.,fine,none,9.0,9,9
3078,"For this reason, I think it is okay but not good enough at this time.",fine,none,9.0,9,9
3079,*,fine,none,9.0,9,9
3080,***After the authors' response****,fine,arg-structuring_heading,6.0,9,6
3081,Increase rating.,fine,none,9.0,9,9
3082,"[1] Yishay Mansour, Mehryar Mohri, and Afshin Rostamizadeh. Domain adaptation: Learning bounds and",fine,none,9.0,9,9
3083,"algorithms. In COLT, 2009.",fine,none,9.0,9,9
3084,"[2] Shai Ben-David, John Blitzer, Koby Crammer, and Fernando Pereira. Analysis of representations for",fine,none,9.0,9,9
3085,"domain adaptation. In NeurIPS, 2007.",fine,none,9.0,9,9
3086,"[3] Shai Ben-David, John Blitzer, Koby Crammer, Alex Kulesza, Fernando Pereira, and Jennifer Wortman",fine,none,9.0,9,9
3087,"Vaughan. A theory of learning from different domains. Machine Learning, 2010.",fine,none,9.0,9,9
3088,"[4] Seiichi Kuroki, Nontawat Charoenphakdee, Han Bao, Junya Honda, Issei Sato, and Masashi Sugiyama.",fine,none,9.0,9,9
3089,"Unsupervised domain adaptation based on source-guided discrepancy. In AAAI, 2019.",fine,none,9.0,9,9
3090,This paper presents a new method to measure the importance of hidden neurons in deep neural networks.,fine,arg-structuring_summary,8.0,8,8
3091,"The method integrates notions of activation value, input influence to a neuron and neuron influence to the network's output.",fine,arg-structuring_summary,8.0,8,8
3092,They provide results confirming that this measure is able to identify neurons that are important for specific tasks.,fine,arg-structuring_summary,8.0,8,8
