,sentence,task,label,encoded,output,target
2256,"A few papers have recently tried to go past embeddings into building non-Euclidean models, requiring the lifting of standard operations in Euclidean space to non-Euclidean settings.",asp,none,8.0,8,8
2257,"This has been done in particular in hyperbolic space, but some datasets benefit from more complex spaces.",asp,none,8.0,8,8
2258,"The authors combine the mixed-curvature product formalism that uses products of Euclidean, hyperbolic, and spherical spaces for embeddings, but use these for GCN operations.",asp,none,8.0,8,8
2259,"Doing this requires, in particular, developing a reasonable way to perform these operations in spherical space (since Euclidean is trivial and hyperbolic has been recently worked on).",asp,none,8.0,8,8
2260,"The authors do a nice lifting via complex operations, and both the hyperbolic and spherical spaces can devolve into the flat Euclidean space when their curvature goes to 0.",asp,none,8.0,8,8
2261,"The authors implement these GCNs, train the curvatures, and demonstrate performance improvements over Euclidean only versions on node classification on benchmark datasets.",asp,none,8.0,8,8
2262,They also give a fairly nice introduction to all of these ideas in an extended appendix.,asp,none,8.0,8,8
2263,"Strengths, Weaknesses, Recommendation:",asp,none,8.0,8,8
2264,"This paper is reasonably interesting---it joins an effort to produce non-Euclidean models in a tractable way, which is fairly challenging, but could have a good impact.",asp,asp_motivation-impact,3.0,3,3
2265,"On the plus side, it's great that the authors added the nice development for the spherical operations, since that will come in handy for many models.",asp,asp_motivation-impact,3.0,3,3
2266,The experiments are also good.,asp,asp_substance,7.0,7,7
2267,"On the downside, everything here is an extension of existing work, and the body of the paper is hard to read (though this may be inevitable, there's a lot of background to go over here).",asp,asp_clarity,1.0,1,1
2268,Overall I recommend accepting it; I think it's a solid contribution.,asp,asp_motivation-impact,3.0,3,3
2269,Comments:,asp,none,8.0,8,8
2270,"- I don't understand why the authors say that their space ""interpolates smoothly"" just because the limit in the curvature is the same from the left and right side.",asp,asp_soundness-correctness,6.0,6,6
2271,"For example, the absolute value function has the same limit from the left and the right at 0, but it's not differentiable there. Is it actually true that if we take the derivatives of the piecewise hyperbolic/spherical distance function that it's differentiable at c=0?",asp,asp_soundness-correctness,6.0,6,6
2272,"- There are a couple of recent papers that also consider hyperbolic GCNs, and in fact use  similar ideas for the aggregation and update steps (i.e., same lift to hyperbolic space).",asp,none,8.0,8,8
2273,"However, these were recently NeurIPS papers, and the text is not yet out, so I don't think this should affect the authors' independent work (and also the product part is new).",asp,none,8.0,3,8
2274,I do recommend that the authors compare against those results in a future update of this work.,asp,asp_substance,7.0,7,7
2275,"The papers are ""Hyperbolic Graph Convolutional Neural Networks"" by Chami et al and Hyperbolic Graph Neural Networks by Liu et al.",asp,none,8.0,8,8
2276,- One thing that I didn't see discussed by the authors is that there are subtle difference between hyperbolic and spherical spaces.,asp,asp_soundness-correctness,6.0,6,6
2277,"For example, the weighted midpoint of Def. 3.2 doesn't immediately extend to spherical space (or at least won't be unique).",asp,asp_soundness-correctness,6.0,6,6
2278,"As an example, consider S^2 and the mean of two antipodal points on it---there's many choices for the midpoint.",asp,none,8.0,8,8
2279,You probably have to limit the operation to a half-sphere (there's some ideas for this in Gu et al).,asp,asp_soundness-correctness,6.0,7,6
2280,"- For the synthetic tree, why is the number of edges 2(|V|-1) rather than |V|-1?",asp,asp_soundness-correctness,6.0,1,6
2281,- Are the curvatures the same for each layer for the GCNs?,asp,asp_clarity,1.0,1,1
2282,This is an interesting point to discuss (some of the NeurIPS papers I mentioned train the curvature for each layer).,asp,asp_substance,7.0,7,7
2283,"Also, how do you select the number of factors of each type?",asp,asp_soundness-correctness,6.0,1,6
2284,"- Minor, but some of these citations can be updated.",asp,none,8.0,8,8
2285,"The ""De Sa"" et al 2018 arxiv citation is really Sala et al and is an ICML '18 paper.",asp,asp_soundness-correctness,6.0,6,6
2286,"Similarly, Gulcehre et al is a 2019 ICLR paper, and so on. It's always good to get these right.",asp,asp_soundness-correctness,6.0,3,6
2287,- Is there any actual empirical importance from recovering the Euclidean case exactly for 0 curvature?,asp,asp_soundness-correctness,6.0,7,6
2288,The reason I ask is that my experience is that the hyperboloid is typically easier to work,asp,none,8.0,8,8
2289,with,asp,none,8.0,8,8
2290,.,asp,none,8.0,8,8
2291,"- One useful thing to point out in B.3.3 is that in general, it need not be a diffeomorphism for all of M for any manifold, which leads to non-uniqueness.",asp,asp_soundness-correctness,6.0,6,6
2292,"In differential geometry, the ""cut locus"" is the region beyond which there is this non-uniqueness.",asp,none,8.0,8,8
2293,"- In the appendix, the statement ""Sarkar (2011) show that a similar statement as in Theorem 2 holds for a very general class of trees"" is confusing to me. The ""general class"", as far as I know, is actually *all* trees, weighted or unweighted.",asp,asp_soundness-correctness,6.0,6,6
2294,"This work extends Schlichtkrull et al. (2018) by adding attention in two distinct ways: attention between pairs of nodes per relation, and attention between pairs of nodes averaged over all relations.",asp,asp_meaningful-comparison,2.0,8,2
2295,The paper is well written and the equations easy to follow.,asp,asp_clarity,1.0,1,1
2296,"The results are not strong. And, unfortunately, the model contribution currently is too modest.",asp,asp_originality,4.0,4,4
2297,Inductive task results: Wu et al. (2018) reports that for Tox21 (Duvenauld et al. 2015) is the best-performing approach.,asp,asp_meaningful-comparison,2.0,8,2
2298,"We should see the performance on other datasets  (e.g., some of the other datasets in Wu et al. (2018)).",asp,asp_meaningful-comparison,2.0,2,2
2299,My introduction suggestion: do not talk about Convolutional neural networks (CNNs). There is a *lot* of work on graph convolutional networks (GCNs).,asp,asp_meaningful-comparison,2.0,2,2
2300,"Reading it feels like reading about lattices when the work is about general graphs, and lattices provide no intuition about the proposed solution.",asp,asp_clarity,1.0,1,1
2301,--- After rebuttal ---,asp,none,8.0,8,8
2302,Still not convinced of the value of the work to the community. Will keep my score the same.,asp,asp_substance,7.0,7,7
2303,*,asp,none,8.0,1,8
2304,Description,asp,none,8.0,8,8
2305,The work is motivated by the empirical performance of Batch Normalization and in particular the observed better robustness of the choice of the learning rate.,asp,none,8.0,8,8
2306,"Authors analyze theoretically the asymptotic convergence rate for objectives involving normalization, not necessarily BN, and show that for scale-invariant groups of parameters (appearing as a result of normalization) the initial learning rate may be set arbitrary while still asymptotic convergence is guaranteed with the same rate as the best known in the general case.",asp,none,8.0,8,8
2307,Offline gradient descent and stochastic gradient descent cases are considered.,asp,none,8.0,8,8
2308,* Strengths,asp,none,8.0,8,8
2309,"The work addresses better theoretical understanding of successful heuristics in deep learning, namely batch normalization and other normalizations.",asp,asp_substance,7.0,7,7
2310,The technical results obtained are non-trivial and detailed proofs are presented.,asp,asp_clarity,1.0,1,1
2311,Also I did not verify the proofs the paper appears technically correct and technically clear.,asp,asp_clarity,1.0,1,1
2312,"The result may be interpreted in the following form: if one chooses to use BN or other normalization, the paper gives a recommendation that only the learning rate of scale-variant parameters need to be set, which may have some practical advantages.",asp,none,8.0,8,8
2313,"Perhaps more important than the rate of convergence, is the guarantee that the method will not diverge (and will not get stuck in a non-local minimum).",asp,none,8.0,8,8
2314,* Criticism,asp,none,8.0,8,8
2315,This paper presents non-trivial theoretical results that are worth to be published but as I argue below its has a weak relevance to practice and the applicability of the obtained results is unclear.,asp,asp_clarity,1.0,1,1
2316,-- Concerns regarding the clarity of presentation and interpretation of the results.,asp,none,8.0,8,8
2317,"The properties of BN used as motivation for the study, are observed non-asymptotically with constant or empirically decreased learning rate schedules for a limited number of iterations.",asp,none,8.0,8,8
