,sentence,task,label,encoded,output,target
3353,"Instead, we train the other G_theta(u) to match Q(X), which is more similar to AAE-like works (Engel et al., 2017; Kim et al., 2017; Achlioptas et al. 2017).",reb_fine,rebuttal_reject-criticism,12.0,1,12
3354,The difference of the interpretation between PC-GAN and  those AAE-like work is also explained in the second paragraph of Sec 4.,reb_fine,rebuttal_reject-criticism,12.0,1,12
3355,3. We followed the same protocol that we trained on ShapeNet55 and tested on ModelNet40 testing set.,reb_fine,rebuttal_reject-criticism,12.0,1,12
3356,Please check Table 3 in the revision.,reb_fine,rebuttal_structuring,15.0,15,15
3357,"PC-GAN achieves 86.9% accuracy which is better than AAE (84.5%),  3D-GAN (83.3%) and other unsupervised learning approach.",reb_fine,rebuttal_reject-criticism,12.0,1,12
3358,We thank the referee for their review.,reb_fine,rebuttal_social,14.0,14,14
3359,"1. We are not training Restricted Boltzmann Machines (RBMs), but Boltzmann machines where the hidden units can be fully connected.",reb_fine,rebuttal_structuring,15.0,1,15
3360,"2. The complete connectivity graph for our Boltzmann machine, as presented in Fig 2, can be interpreted as having two hidden layers.",reb_fine,rebuttal_answer,1.0,1,1
3361,The graph has bipartite connectivity between the visible units and the first 128 hidden units and bipartite connectivity between the first 128 hidden units and the second 128 hidden units.,reb_fine,rebuttal_answer,1.0,1,1
3362,We thank the referee for bringing the article [V] to our attention and we now have acknowledged the prior work properly in our introduction.,reb_fine,rebuttal_done,5.0,5,5
3363,"We agree that it would be very instructive to evaluate the model in [V] for adversarial resistance, but we would argue that this evaluation is beyond the scope of this article.",reb_fine,rebuttal_reject-request,13.0,3,13
3364,"3. Due to the complexity of the network compared to e.g. LeNet and the higher adversarial resistance the optimisation procedure to find adversarial images takes a long time, making it hard to evaluate 10000 images for all training stages and different attacks.",reb_fine,rebuttal_reject-request,13.0,1,13
3365,We have now evaluated the adversarial resistance throughout the article for 1000 images randomly selected from the 10000 MNIST test images.,reb_fine,rebuttal_done,5.0,5,5
3366,This should avoid placing too much emphasis on the cleaner images in the beginning of the MNIST test set.,reb_fine,rebuttal_answer,1.0,1,1
3367,Fig. 3 and other evaluations have been updated for the new test set.,reb_fine,rebuttal_done,5.0,5,5
3368,4. To our knowledge the boundary method is the strongest black box attack.,reb_fine,rebuttal_contradict-assertion,4.0,1,4
3369,The succesful transfer attack on CapsNet is based on transfer of adversarial images from a different model (LeNet).,reb_fine,rebuttal_answer,1.0,1,1
3370,We have implemented this attack and added it to our evaluation.,reb_fine,rebuttal_done,5.0,5,5
3371,"[V] Norouzi, Mohammad Ranjbar, Mani Mori, Greg: Stacks of convolutional Restricted Boltzmann Machines for shift-invariant feature learning. 2009 IEEE Conference on Computer Vision and Pattern Recognition, 2735-2742 (2009).",reb_fine,rebuttal_other,10.0,10,10
3372,We thank the reviewer for their review.,reb_fine,rebuttal_social,14.0,14,14
3373,The reviewer notes the need to emphasize how and why to use this approach.,reb_fine,rebuttal_structuring,15.0,15,15
3374,"In the new revision, we have added a discussion section to make a case for this.",reb_fine,rebuttal_done,5.0,5,5
3375,We will publish the code to compute conductance after the blind-review phase.,reb_fine,rebuttal_by-cr,2.0,2,2
3376,The reviewer also mentioned that the paper doesn’t compare directly against various attribution methods.,reb_fine,rebuttal_structuring,15.0,15,15
3377,"For this, we refer the reviewer to our response for the comment by anonymous.",reb_fine,rebuttal_answer,1.0,1,1
3378,Thank you for your insightful feedback and suggestions! To address your comments:,reb_fine,rebuttal_social,14.0,14,14
3379,"- Following your suggestion, we have added one experiment on a synthetic regression task in Appendix C. Here, we show that our method can learn meaningful models for target domains, and also learn the source domain weights in a way that selects only relevant source domains for training.",reb_fine,rebuttal_done,5.0,5,5
3380,"More importantly, we can learn the model and the domain weights simultaneously, unlike many existing works that use two-stage learning (learn the weights then the model).",reb_fine,rebuttal_summary,16.0,1,16
3381,- We also followed your suggestion and show the domain weights of MDMN on the Amazon dataset for comparison (see the new Section 5.4).,reb_fine,rebuttal_done,5.0,5,5
3382,"As you mentioned, our weights are theoretically justified while theirs are only heuristically computed.",reb_fine,rebuttal_summary,16.0,1,16
3383,"We see that the weights provided by MDMN are not very stable, changing from one source domain to another drastically during training.",reb_fine,rebuttal_summary,16.0,1,16
3384,This instability makes their weights difficult to interpret.,reb_fine,rebuttal_summary,16.0,1,16
3385,- W.r.t. the naive method of using (fixed) coefficients.,reb_fine,rebuttal_structuring,15.0,15,15
3386,"Note that whichever domain discrepancy is used, it has to depend on the data representation.",reb_fine,rebuttal_reject-criticism,12.0,15,12
3387,"For complicated models like deep neural networks, the feature representations (hidden layers) are changing constantly during training and arguably there is no ""right"" way to compute *fixed* coefficients/weights",reb_fine,rebuttal_reject-criticism,12.0,1,12
3388,based on ever-changing representations,reb_fine,rebuttal_reject-criticism,12.0,15,12
3389,.,reb_fine,rebuttal_reject-criticism,12.0,15,12
3390,"Computing the coefficients directly from the images is extremely difficult, if not impossible, because calculating the domain discrepancy using such high-dimensional data is not feasible.",reb_fine,rebuttal_reject-criticism,12.0,1,12
3391,"Note that MDMN DOES use W1-distance to compute domain weights, and our comparison in Section 5.4 shows that it is not very stable, as mentioned above.",reb_fine,rebuttal_reject-criticism,12.0,1,12
3392,"To summarize, there is no easy way to compute meaningful fixed coefficients and our method is indeed suitable for dynamic representations during neural network training.",reb_fine,rebuttal_reject-criticism,12.0,1,12
3393,"We hope our explanation and additional results address and resolve your concerns. If you have any other comments, we are happy to have further discussions.",reb_fine,rebuttal_social,14.0,14,14
3394,Thank you!,reb_fine,rebuttal_social,14.0,14,14
3395,We thank the reviewer for a detailed review.,reb_fine,rebuttal_social,14.0,14,14
3396,We have implemented the suggestions for improving clarity.,reb_fine,rebuttal_done,5.0,5,5
3397,"Regarding our use of ‘axioms’: We follow the economics literature in using axioms as normative concepts, i.e., to denote desirable properties that a neuron importance methods.",reb_fine,rebuttal_answer,1.0,1,1
3398,"And not the use in the mathematical literature, which is to denote statements that are self-evidently true.",reb_fine,rebuttal_answer,1.0,1,1
3399,We have clarified this in the submission.,reb_fine,rebuttal_done,5.0,5,5
3400,We thank the reviewer for the comments on our paper.,reb_fine,rebuttal_social,14.0,14,14
3401,A prior work of Hsu et al. (ICLR'18) showed that heavy hitter oracles exist and that they can be constructed using machine learning techniques.,reb_fine,rebuttal_answer,1.0,1,1
3402,We are using the same type of oracles in our current submission.,reb_fine,rebuttal_answer,1.0,1,1
3403,"Similar oracles have been studied in previous works too, e.g., membership oracles for Bloom filters in Kraska et al. Both the previous works and the experiments in the current submission demonstrate that it is reasonable to make such an oracle assumption.",reb_fine,rebuttal_answer,1.0,1,1
3404,"We thank the reviewer for the questions on optimization ability, generalization error, etc. These are interesting research directions.",reb_fine,rebuttal_social,14.0,14,14
3405,"The answers are very likely to depend on the application, data sets, etc., which we plan to study in the future.",reb_fine,rebuttal_answer,1.0,7,1
3406,"The prior work by Hsu et al. showed that the oracle trained by deep learning has high accuracy (see Section 5.3 in their paper): for Internet traffic data, the AUC score is 0.9, and for search query data, the AUC score is 0.8.",reb_fine,rebuttal_answer,1.0,1,1
3407,The performance of a simple online algorithm would likely depend on the type of classifier used and input feature representation.,reb_fine,rebuttal_answer,1.0,1,1
3408,Linear classifiers with IP addresses represented as individual bits are unlikely to work well because their expressive power is limited.,reb_fine,rebuttal_answer,1.0,1,1
3409,"For instance, at the very least, we would like our classifier to express a DNF hypothesis of the form:",reb_fine,rebuttal_answer,1.0,15,1
3410,(IP address = a1) or (IP address  = a2) or ...,reb_fine,rebuttal_answer,1.0,15,1
3411,We have updated the introduction to rephrase and clarify the lower bound claims.,reb_fine,rebuttal_done,5.0,5,5
3412,The added/modified text are highlighted in the blue color.,reb_fine,rebuttal_done,5.0,5,5
3413,Thank your very much for your review.,reb_fine,rebuttal_social,14.0,14,14
3414,We have updated the manuscript with more details in the derivation of the first order approximation of KL divergence.,reb_fine,rebuttal_done,5.0,5,5
3415,1) Elaborated derivation of Eq. 10,reb_fine,rebuttal_structuring,15.0,15,15
3416,Q1: We have added one more line to explain the derivation.,reb_fine,rebuttal_done,5.0,5,5
3417,"Basically a baseline is subtracted, and GAE is introduced.",reb_fine,rebuttal_summary,16.0,1,16
3418,2) Gradient update on \phi from KL divergence,reb_fine,rebuttal_structuring,15.0,15,15
3419,"The gradients w.r.t. \phi from the KL divergence is stopped for variance reduction with acceptable bias, which we prove with MuProp [1].",reb_fine,rebuttal_summary,16.0,1,16
3420,Details could be found in Appendix C.,reb_fine,rebuttal_summary,16.0,15,16
3421,"Q3: Rather than [2], we employ MuProp to reduce variance in our development of NADPEx.",reb_fine,rebuttal_done,5.0,1,5
3422,Thank your for your suggestion.,reb_fine,rebuttal_done,5.0,14,5
3423,"Q4: Yes \theta and \phi are jointly and simultaneously optimized at Eq. 12, though the gradients w.r.t. \phi from the KL divergence is stopped.",reb_fine,rebuttal_answer,1.0,1,1
3424,"Q7: Due to the stop-gradient manipulation in the KL divergence, gradients w.r.t. \phi remains the same as in stated in last subsection.",reb_fine,rebuttal_refute-question,11.0,1,11
3425,3) Mean policy in the KL divergence,reb_fine,rebuttal_structuring,15.0,15,15
3426,"What motivates the mean policy is not variance reduction, but the idea that dropout policy had better to be close to each other.",reb_fine,rebuttal_refute-question,11.0,1,11
3427,"As intuitively \phi is controlling the distance between dropout policies, it would further remedy the little bias mentioned above.",reb_fine,rebuttal_summary,16.0,1,16
3428,"However, the computation complexity for ""close to each other"" would be O(N^2), with N being the number of dropout policies in this batch.",reb_fine,rebuttal_summary,16.0,1,16
3429,We employ mean policy to make it linear. And it could be regarded as an integration on a Gaussian approximation of the Monte Carlo estimate according to [3].,reb_fine,rebuttal_summary,16.0,1,16
