,sentence,task,label,encoded,output,target
2611,But there are better baselines possible.,pol,pol_negative,1.0,1,1
2612,One such example would be to have a network for each body part and share parameters across each body part.,pol,none,0.0,0,0
2613,"This network takes some identifying information (ID, shape etc.) about body part as input.",pol,none,0.0,0,0
2614,"As more body parts are added, more such network modules can be added.",pol,none,0.0,0,0
2615,How would the given graph network compare to this?,pol,pol_negative,1.0,1,1
2616,This baseline can be thought of a shared parameter graph with no message passing.,pol,none,0.0,0,0
2617,=> The results shown in Figure-4 (Section-4.2) seems unclear to me.,pol,pol_negative,1.0,1,1
2618,"As far as I understand, the model starts with hand-engineered design and then finetuned using evolutionary process.",pol,none,0.0,0,0
2619,"However, the original performance of the hand-engineered design is surprisingly bad (see first data point in any plot in Figure-4).",pol,pol_negative,1.0,1,1
2620,"Does the controller also start from scratch? If so, why? Also, it is not clear what is the meaning of generations if the graph is fixed, can't it be learned altogether at once?",pol,pol_negative,1.0,2,1
2621,[Recommendation]:,pol,none,0.0,0,0
2622,I request the authors to address the comments raised above.,pol,none,0.0,0,0
2623,"Overall, this is a reasonable paper but experimental section needs much more attention.",pol,pol_negative,1.0,1,1
2624,"In this paper, the authors propose a method for dimensionality reduction of image data.",pol,none,0.0,0,0
2625,They provide a structured and deterministic function G that maps a set of parameters C to an image X = G(C).,pol,none,0.0,0,0
2626,"The number of parameters C is smaller than the number of free parameters in the image X, so this results in a predictive model that can be used for compression, denoising, inpainting, superresolution and other inverse problems.",pol,none,0.0,0,0
2627,"The structure of G is as follows: starting with a small fixed, multichannel white noise image, linearly mix the channels, truncate the negative values to zero and upsample.",pol,none,0.0,0,0
2628,This process is repeated multiple times and finally the output is squashed through a sigmoid function for the output to remain in the 0..1 range.,pol,none,0.0,0,0
2629,"This approach makes sense and the model is indeed more principled than the one taken by Ulyanov et al. In fact, the DIP of Ulyanov et al. can hardly be considered ""a model"" (or a prior, for that matter), and instead should be considered ""an algorithm"", since it relies on the early stopping of a specific optimization algorithm.",pol,pol_positive,3.0,3,3
2630,"This means that we are not interested in the minimum of the cost function associated to the model, which contradicts the very concept of ""cost function"".",pol,pol_positive,3.0,1,3
2631,"If only global optimizers were available, DIP wouldn't work, showing its value is in the interplay of the ""cost"" function and a specific optimization algorithm.",pol,none,0.0,0,0
2632,None of these problems exist with the presented approach.,pol,pol_positive,3.0,1,3
2633,The exposition is clear and the presented inverse problems as well as demonstrated performance are sufficient.,pol,pol_positive,3.0,3,3
2634,One thing that I missed while reading the paper is more comment on negative results.,pol,pol_neutral,2.0,1,2
2635,"Did the authors tried any version of their model with convolutions or pooling and found it not to perform as well? Measuring the number of parameters when including pooling or convolutions can become tricky, was that part of the reason?",pol,pol_neutral,2.0,2,2
2636,Minor:,pol,none,0.0,0,0
2637,"""Regularizing by stopping early for regularization,""",pol,pol_neutral,2.0,1,2
2638,"In this paper ""large compression ratios"" means little compression, which I found confusing.",pol,pol_negative,1.0,1,1
2639,This paper tackles the question generation problem from a logical form and proposes an addition called Scratchpad Encoder to the standard seq2seq framework.,pol,none,0.0,0,0
2640,"The new model has been tested on the WebQuestionsSP and the WikiSQL datasets, with both automatic and human evaluation, compared to the baselines with copy and coverage mechanisms.",pol,none,0.0,0,0
2641,Major points:,pol,none,0.0,0,0
2642,"Overall, I think this paper is not good enough for an ICLR paper and the presentation is confusing in both its contributions and its technical novelty.",pol,pol_negative,1.0,1,1
2643,"I don’t recommend to accept this paper, at least in the current format.",pol,none,0.0,0,0
2644,"The paper states two major contributions (the last paragraph of Introduction), one is the new model Scratchpad Encoder, and the other is “possible to generate a large high quality (SPARQL query, local form) dataset”.",pol,none,0.0,0,0
2645,"For the second contribution, there isn’t any evaluation/justification about the quality of the generated questions and how useful this dataset would be in any KB-QA applications.",pol,none,0.0,1,0
2646,"I believe that this paper is not the first one to study question generation from logical form (cf. Guo et al, 2018 as cited), so it is unclear what is the contribution of this paper in that respect.",pol,pol_negative,1.0,1,1
2647,"For the modeling contribution, although it shows some improvements on the benchmarks and some nice analysis, the paper really doesn’t explain well the intuition of this “write” operation/Scratchpad (also the improvement of Scratchpad vs coverage is relatively limited). Is this something tailored to question generation? Why does it expect to improve on the question generation or it can improve any tasks which build on top of seq2seq+att framework (e.g., machine translation, summarization -- if some results can be shown on the most competitive benchmarks, that would be much more convincing)?",pol,pol_negative,1.0,1,1
2648,In general I find Section 3 pretty difficult to follow.,pol,pol_negative,1.0,1,1
2649,What does “keeping notes” mean?,pol,pol_negative,1.0,1,1
2650,"It seems that the goal of this model is to keep updating the encoder hidden vectors (h_0, .., h_T) instead of fixing them at the decoder stage.",pol,none,0.0,0,0
2651,I think it is necessary to make it clearer how s_{post_read} and attn_copy are computed with the updated {h^i_t} and what u^i is expected to encode.,pol,pol_negative,1.0,1,1
2652,\alpha^i_t and u^i are also pretty complex and it would be good to conduct some ablation analysis.,pol,pol_negative,1.0,2,1
2653,Minor points:,pol,none,0.0,0,0
2654,"- tau Yih et al, 2016 --> Yih et al, 2016",pol,pol_neutral,2.0,2,2
2655,- It is unclear why the results on WikiSQL is presented in Appendix. Combining the results on both datasets in the experiments section would be more convincing.,pol,pol_negative,1.0,1,1
2656,- Table 1: Not sure why there is only one model that employs beam search (with beam size = 2) among all the comparisons. It looks strange.,pol,pol_negative,1.0,1,1
2657,"This paper presents a gradient estimator for expectation-based objectives, which is called Go-gradient.",pol,none,0.0,0,0
2658,"This estimator is unbiased, has low variance and, in contrast to other previous approaches, applies to either continuous and discrete random variables.",pol,none,0.0,0,0
2659,"They also extend this estimator to problems where the gradient should be ""backpropagated"" through a nested combination of random variables and a (non-linear) functions.",pol,none,0.0,0,0
2660,Authors present an extensive experimental evaluation of the estimator on different challenging machine learning problems.,pol,none,0.0,0,0
2661,"The paper addresses a relevant problem which appears in many machine learning settings, as it is the problem of estimating the gradient of an expectation-based objective.",pol,pol_positive,3.0,3,3
2662,"In general, the paper is well written and easy to follow. And the experimental evaluation is extensive and compares with relevant state-of-the-art methods.",pol,pol_positive,3.0,3,3
2663,The main problem with this paper is that it is difficult to identify its main and novel contributions.,pol,pol_negative,1.0,1,1
2664,"1. In the case of continuous random variables, Go-gradient is equal to Implicit Rep gradients (Figurnov et al. 2018) and pathwise gradients (Jankowiack & Obermeyer,2018).",pol,none,0.0,0,0
2665,"Furthermore, for the Gaussian case, Implicit Rep gradients (and Go-gradient too) are equal to the standard reparametrization trick estimator (Kingma & Welling, 2014).",pol,none,0.0,0,0
2666,This should be made crystal-clear in the paper.,pol,pol_negative,1.0,1,1
2667,What happens is that the authors arrive at this solution using a different approach.,pol,none,0.0,0,0
2668,"In this sense, claims about the low-variance of GO-gradient wrt to other reparametrization baed estimators should be removed, as they are the same.",pol,pol_negative,1.0,1,1
2669,"Moreover, I don't think some of the presented experiments are necessary.",pol,pol_negative,1.0,1,1
2670,Simply because for continuous variables similar experiments have been reported before,pol,pol_negative,1.0,1,1
2671,"(Figurnov et al. 2018, Jankowiack & Obermeyer,2018).",pol,none,0.0,0,0
2672,"2. It seems that the main novel contribution of the paper is to extend the ideas of (Figurnov et al. 2018, Jankowiack & Obermeyer,2018) to discrete variables. And this is a relevant contribution.",pol,pol_positive,3.0,3,3
